date,time,sender,message,VADER_Sentiment,Manual_Label,ML_Sentiment
,,system,"kernel, bias = weights[0], weights[1]",Negative,Neutral,Neutral
,,system,num_filters = kernel.shape[-1]  # Number of filters,Positive,Neutral,Neutral
,,system,# Compute L1 norm of each filter,Neutral,Neutral,Neutral
,,system,"l1_norms = np.sum(np.abs(kernel), axis=(0, 1, 2))",Neutral,Neutral,Neutral
,,system,# Get indices of filters to KEEP,Neutral,Neutral,Neutral
,,system,num_prune = int(num_filters * prune_ratio),Neutral,Neutral,Neutral
,,system,keep_indices = np.argsort(l1_norms)[num_prune:],Neutral,Neutral,Neutral
,,system,# Keep only selected filters,Neutral,Neutral,Neutral
,,system,"new_kernel = kernel[..., keep_indices]",Neutral,Neutral,Neutral
,,system,new_bias = bias[keep_indices],Neutral,Neutral,Neutral
,,system,# Create a new Conv2D layer with fewer filters,Positive,Neutral,Neutral
,,system,new_conv_layer = layers.Conv2D(,Neutral,Neutral,Neutral
,,system,"filters=len(keep_indices),",Neutral,Neutral,Neutral
,,system,"kernel_size=conv_layer.kernel_size,",Neutral,Neutral,Neutral
,,system,"strides=conv_layer.strides,",Neutral,Neutral,Neutral
,,system,"padding=conv_layer.padding,",Neutral,Neutral,Neutral
,,system,"activation=conv_layer.activation,",Neutral,Neutral,Neutral
,,system,"use_bias=True,",Neutral,Neutral,Neutral
,,system,"name=conv_layer.name + ""_pruned""",Neutral,Neutral,Neutral
,,system,),Neutral,Neutral,Neutral
,,system,# Apply new weights to the layer,Neutral,Neutral,Neutral
,,system,input_depth = kernel.shape[2]  # Preserve input depth,Neutral,Neutral,Neutral
,,system,"new_conv_layer.build((None, None, None, input_depth))",Neutral,Neutral,Neutral
,,system,"new_conv_layer.set_weights([new_kernel, new_bias])",Neutral,Neutral,Neutral
,,system,"return new_conv_layer, len(keep_indices)",Neutral,Neutral,Neutral
,,system,# 6️⃣ Apply Pruning to the First Convolutional Layer,Neutral,Neutral,Neutral
,,system,"pruned_conv1, filters_conv1 = prune_conv_layer(model.layers[0], prune_ratio=0.8)",Neutral,Neutral,Neutral
,,system,# 7️⃣ Modify Pooling Layer to Match the New Output,Neutral,Neutral,Neutral
,,system,"pruned_pool1 = layers.MaxPooling2D((2, 2), name=""pool1_pruned"")",Neutral,Neutral,Neutral
,,system,# 8️⃣ Prune the Second Convolutional Layer to Match `conv1_pruned` Output Depth,Neutral,Neutral,Neutral
,,system,original_conv2 = model.layers[2]  # Get the second Conv2D layer,Neutral,Neutral,Neutral
,,system,"pruned_conv2, filters_conv2 = prune_conv_layer(original_conv2, prune_ratio=0.5)",Neutral,Neutral,Neutral
,,system,# 🔍 Fix Input Depth Mismatch,Neutral,Neutral,Neutral
,,system,pruned_conv2 = layers.Conv2D(,Neutral,Neutral,Neutral
,,system,"filters=filters_conv2,",Neutral,Neutral,Neutral
,,system,"kernel_size=original_conv2.kernel_size,",Neutral,Neutral,Neutral
,,system,"strides=original_conv2.strides,",Neutral,Neutral,Neutral
,,system,"padding=original_conv2.padding,",Neutral,Neutral,Neutral
,,system,"activation=original_conv2.activation,",Neutral,Neutral,Neutral
,,system,"use_bias=True,",Neutral,Neutral,Neutral
,,system,"name=original_conv2.name + ""_pruned""",Neutral,Neutral,Neutral
,,system,),Neutral,Neutral,Neutral
,,system,# Ensure the input shape matches the output of `pruned_conv1`,Positive,Neutral,Neutral
,,system,"pruned_conv2.build((None, None, None, pruned_conv1.filters))",Neutral,Neutral,Neutral
,,system,# 9️⃣ Modify Pooling Layer to Match the New Output,Neutral,Neutral,Neutral
,,system,"pruned_pool2 = layers.MaxPooling2D((2, 2), name=""pool2_pruned"")",Neutral,Neutral,Neutral
,,system,# 🔟 Compute the Flattened Output Shape Dynamically,Positive,Neutral,Neutral
,,system,"dummy_input = np.random.randn(1, 28, 28, 1).astype(np.float32)  # Sample input batch",Neutral,Neutral,Neutral
,,system,intermediate_model = keras.Sequential([,Neutral,Neutral,Neutral
,,system,"layers.Input(shape=(28, 28, 1)),",Neutral,Neutral,Neutral
,,system,"pruned_conv1,",Neutral,Neutral,Neutral
,,system,"pruned_pool1,",Neutral,Neutral,Neutral
,,system,"pruned_conv2,",Neutral,Neutral,Neutral
,,system,"pruned_pool2,",Neutral,Neutral,Neutral
,,system,layers.Flatten(),Neutral,Neutral,Neutral
,,system,]),Neutral,Neutral,Neutral
,,system,# Get the output shape of the Flatten layer dynamically,Positive,Neutral,Neutral
,,system,dummy_output = intermediate_model.predict(dummy_input),Neutral,Neutral,Neutral
,,system,flattened_dim = dummy_output.shape[1]  # Correct dimension for Dense layer,Neutral,Neutral,Neutral
,,system,# 🔟 Rebuild Model with Pruned Layers,Neutral,Neutral,Neutral
,,system,new_model = keras.Sequential([,Neutral,Neutral,Neutral
,,system,"layers.Input(shape=(28, 28, 1)),",Neutral,Neutral,Neutral
,,system,"pruned_conv1,",Neutral,Neutral,Neutral
,,system,"pruned_pool1,",Neutral,Neutral,Neutral
,,system,"pruned_conv2,",Neutral,Neutral,Neutral
,,system,"pruned_pool2,",Neutral,Neutral,Neutral
,,system,"layers.Flatten(),",Neutral,Neutral,Neutral
,,system,"layers.Dense(128, activation='relu', name=""dense1_pruned""),  # Fixing input shape",Neutral,Neutral,Neutral
,,system,"layers.Dense(10, activation='softmax', name=""output"")  # Output Layer",Neutral,Neutral,Neutral
,,system,]),Neutral,Neutral,Neutral
,,system,# 🔟 Show Pruned Model Summary,Neutral,Neutral,Neutral
,,system,"print(""\n🔹 Pruned Model Summary:"")",Positive,Neutral,Neutral
,,system,"new_model.build(input_shape=(None, 28, 28, 1))",Neutral,Neutral,Neutral
,,system,new_model.summary(),Neutral,Neutral,Neutral
,,system,# 🔟 Compile and Retrain the Pruned Model,Neutral,Neutral,Neutral
,,system,"new_model.compile(optimizer='adam', loss='categorical_crossentropy', metrics=['accuracy'])",Neutral,Neutral,Neutral
,,system,"print(""\n🚀 Retraining the pruned model..."")",Neutral,Neutral,Neutral
,,system,"new_model.fit(x_train, y_train, epochs=2, validation_data=(x_test, y_test))",Neutral,Neutral,Neutral
,,system,# 🔟 Evaluate the Pruned Model,Neutral,Neutral,Neutral
,,system,"pruned_accuracy = new_model.evaluate(x_test, y_test, verbose=0)[1]",Neutral,Neutral,Neutral
,,system,"print(f""✅ Pruned Model Accuracy: {pruned_accuracy:.4f}"")",Neutral,Neutral,Neutral
,,system,# 🔍 Compare Results,Neutral,Neutral,Neutral
,,system,"print(f""\n📊 Accuracy Before Pruning: {baseline_accuracy:.4f}"")",Neutral,Neutral,Neutral
,,system,"print(f""📊 Accuracy After Pruning: {pruned_accuracy:.4f}"")",Neutral,Neutral,Neutral
10/04/25,16:21,Nishita 🪰,import torch,Neutral,Neutral,Neutral
,,system,import torch.nn as nn,Neutral,Neutral,Neutral
,,system,import torch.optim as optim,Neutral,Neutral,Neutral
,,system,import torch.nn.functional as F,Neutral,Neutral,Neutral
,,system,"from torchvision import datasets, transforms",Neutral,Neutral,Neutral
,,system,from torch.utils.data import DataLoader,Neutral,Neutral,Neutral
,,system,class TeacherModel(nn.Module):,Neutral,Neutral,Neutral
,,system,def __init__(self):,Neutral,Neutral,Neutral
,,system,"super(TeacherModel, self).__init__()",Neutral,Neutral,Neutral
,,system,"self.fc1 = nn.Linear(28*28, 1200)",Neutral,Neutral,Neutral
,,system,"self.fc2 = nn.Linear(1200, 1200)",Neutral,Neutral,Neutral
,,system,"self.fc3 = nn.Linear(1200, 10)",Neutral,Neutral,Neutral
,,system,"def forward(self, x):",Neutral,Neutral,Neutral
,,system,"x = x.view(-1, 28*28)",Neutral,Neutral,Neutral
,,system,x = F.relu(self.fc1(x)),Neutral,Neutral,Neutral
,,system,x = F.relu(self.fc2(x)),Neutral,Neutral,Neutral
,,system,x = self.fc3(x),Neutral,Neutral,Neutral
,,system,return x,Neutral,Neutral,Neutral
,,system,class StudentModel(nn.Module):,Neutral,Neutral,Neutral
,,system,def __init__(self):,Neutral,Neutral,Neutral
,,system,"super(StudentModel, self).__init__()",Neutral,Neutral,Neutral
,,system,"self.fc1 = nn.Linear(28*28, 800)",Neutral,Neutral,Neutral
,,system,"self.fc2 = nn.Linear(800, 10)",Neutral,Neutral,Neutral
,,system,"def forward(self, x):",Neutral,Neutral,Neutral
,,system,"x = x.view(-1, 28*28)",Neutral,Neutral,Neutral
,,system,x = F.relu(self.fc1(x)),Neutral,Neutral,Neutral
,,system,x = self.fc2(x),Neutral,Neutral,Neutral
,,system,return x,Neutral,Neutral,Neutral
,,system,"transform = transforms.Compose([transforms.ToTensor(), transforms.Normalize((0.5,), (0.5,))])",Neutral,Neutral,Neutral
,,system,"train_dataset = datasets.MNIST(root='./data', train=True, download=True, transform=transform)",Neutral,Neutral,Neutral
,,system,"test_dataset = datasets.MNIST(root='./data', train=False, download=True, transform=transform)",Neutral,Neutral,Neutral
,,system,"train_loader = DataLoader(dataset=train_dataset, batch_size=64, shuffle=True)",Neutral,Neutral,Neutral
,,system,"test_loader = DataLoader(dataset=test_dataset, batch_size=64, shuffle=False)",Neutral,Neutral,Neutral
,,system,"def distillation_loss(student_logits, teacher_logits, labels, temperature, alpha):",Neutral,Neutral,Neutral
,,system,"soft_teacher = F.softmax(teacher_logits / temperature, dim=1)",Neutral,Neutral,Neutral
,,system,"soft_student = F.log_softmax(student_logits / temperature, dim=1)",Neutral,Neutral,Neutral
,,system,"kl_div = F.kl_div(soft_student, soft_teacher) * (temperature ** 2)",Neutral,Neutral,Neutral
,,system,"ce_loss = F.cross_entropy(student_logits, labels)",Neutral,Neutral,Neutral
,,system,return alpha * kl_div + (1 - alpha) * ce_loss,Neutral,Neutral,Neutral
,,system,teacher = TeacherModel(),Neutral,Neutral,Neutral
,,system,"optimizer = optim.Adam(teacher.parameters(), lr=0.001)",Positive,Neutral,Neutral
,,system,criterion = nn.CrossEntropyLoss(),Neutral,Neutral,Neutral
,,system,"def train_teacher(model, train_loader, optimizer, criterion, epochs=5):",Positive,Neutral,Neutral
,,system,model.train(),Neutral,Neutral,Neutral
,,system,for epoch in range(epochs):,Neutral,Neutral,Neutral
,,system,"for data, target in train_loader:",Neutral,Neutral,Neutral
,,system,optimizer.zero_grad(),Neutral,Neutral,Neutral
,,system,output = model(data),Neutral,Neutral,Neutral
,,system,"loss = criterion(output, target)",Negative,Neutral,Neutral
,,system,loss.backward(),Neutral,Neutral,Neutral
,,system,optimizer.step(),Neutral,Neutral,Neutral
,,system,"print(f""Teacher Epoch {epoch+1}/{epochs}, Loss: {loss.item()}"")",Negative,Neutral,Neutral
,,system,"train_teacher(teacher, train_loader, optimizer, criterion)",Positive,Neutral,Neutral
,,system,student = StudentModel(),Neutral,Neutral,Neutral
,,system,"optimizer = optim.Adam(student.parameters(), lr=0.001)",Positive,Neutral,Neutral
,,system,"def train_student(student, teacher, train_loader, optimizer, temperature=5.0, alpha=0.7, epochs=5):",Positive,Neutral,Neutral
,,system,student.train(),Neutral,Neutral,Neutral
,,system,teacher.eval(),Neutral,Neutral,Neutral
,,system,for epoch in range(epochs):,Neutral,Neutral,Neutral
,,system,"for data, target in train_loader:",Neutral,Neutral,Neutral
,,system,optimizer.zero_grad(),Neutral,Neutral,Neutral
,,system,student_logits = student(data),Neutral,Neutral,Neutral
,,system,with torch.no_grad():,Neutral,Neutral,Neutral
,,system,teacher_logits = teacher(data),Neutral,Neutral,Neutral
,,system,"loss = distillation_loss(student_logits, teacher_logits, target, temperature, alpha)",Negative,Neutral,Neutral
,,system,loss.backward(),Neutral,Neutral,Neutral
,,system,optimizer.step(),Neutral,Neutral,Neutral
,,system,"print(f""Student Epoch {epoch+1}/{epochs}, Loss: {loss.item()}"")",Negative,Neutral,Neutral
,,system,"train_student(student, teacher, train_loader, optimizer)",Positive,Neutral,Neutral
,,system,"def evaluate(model, test_loader):",Neutral,Neutral,Neutral
,,system,model.eval(),Neutral,Neutral,Neutral
,,system,correct = 0,Neutral,Neutral,Neutral
,,system,total = 0,Neutral,Neutral,Neutral
,,system,with torch.no_grad():,Neutral,Neutral,Neutral
,,system,"for data, target in test_loader:",Neutral,Neutral,Neutral
,,system,output = model(data),Neutral,Neutral,Neutral
,,system,"_, predicted = torch.max(output.data, 1)",Neutral,Neutral,Neutral
,,system,total += target.size(0),Neutral,Neutral,Neutral
,,system,correct += (predicted == target).sum().item(),Neutral,Neutral,Neutral
,,system,accuracy = 100 * correct / total,Neutral,Neutral,Neutral
,,system,return accuracy,Neutral,Neutral,Neutral
,,system,def count_parameters(model):,Neutral,Neutral,Neutral
,,system,return sum(p.numel() for p in model.parameters()),Neutral,Neutral,Neutral
,,system,teacher_params = count_parameters(teacher),Neutral,Neutral,Neutral
,,system,student_params = count_parameters(student),Neutral,Neutral,Neutral
,,system,"teacher_accuracy = evaluate(teacher, test_loader)",Neutral,Neutral,Neutral
,,system,"student_accuracy = evaluate(student, test_loader)",Neutral,Neutral,Neutral
,,system,"print(f""Teacher Model Parameters: {teacher_params}"")",Neutral,Neutral,Neutral
,,system,"print(f""Student Model Parameters: {student_params}"")",Neutral,Neutral,Neutral
,,system,"print(f""Teacher Accuracy: {teacher_accuracy:.2f}%, Parameters: {teacher_params}"")",Neutral,Neutral,Neutral
,,system,"print(f""Student Accuracy: {student_accuracy:.2f}%, Parameters: {student_params}"")",Neutral,Neutral,Neutral
10/04/25,16:55,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
10/04/25,16:56,rohxn 03,Guys finally we sexessfully finished our ml algorithm project,Neutral,Neutral,Neutral
10/04/25,16:57,rohxn 03,@916364562073 here everything is there,Neutral,Neutral,Neutral
,,system,"Unzip and learn ok, last moment i cant teach u",Neutral,Neutral,Neutral
,,system,16 th is the final date,Neutral,Neutral,Neutral
10/04/25,17:06,Gass,Ok,Positive,Neutral,Neutral
10/04/25,21:34,rohxn 03,@919663957450 I might need ur lap tomorrow,Neutral,Neutral,Neutral
10/04/25,21:35,rohxn 03,Either talk to appa and stay with me till 8 or 9,Neutral,Neutral,Neutral
,,system,Or hand me ur lap,Positive,Neutral,Neutral
10/04/25,21:40,Wifey❤️,8 or 9,Neutral,Neutral,Neutral
10/04/25,21:40,Wifey❤️,Ahh,Neutral,Neutral,Neutral
10/04/25,21:44,rohxn 03,1. Give the lap and leave at 5,Negative,Neutral,Neutral
,,system,"2. Be with me till appa comes and pick u, so u can take ur lap to home",Neutral,Neutral,Neutral
,,system,3. U do the main part from home and leave early,Negative,Neutral,Neutral
,,system,"Choose ur option, im fine with all three",Positive,Neutral,Neutral
10/04/25,22:16,Nishita 🪰,For what you need ??,Neutral,Neutral,Neutral
10/04/25,22:26,rohxn 03,Gaming and nlp,Neutral,Neutral,Neutral
10/04/25,22:26,Nishita 🪰,R u free ??,Positive,Neutral,Neutral
10/04/25,22:27,rohxn 03,Yasss,Neutral,Neutral,Neutral
11/04/25,20:52,Nishita 🪰,@916238330557 and @919663957450 tmr my elective class is till 12 okk,Neutral,Neutral,Neutral
11/04/25,20:52,Wifey❤️,ha okay pa,Positive,Neutral,Neutral
11/04/25,20:56,rohxn 03,We will leave at 1 15,Negative,Neutral,Neutral
11/04/25,20:57,Wifey❤️,okkkkkkkkkk,Neutral,Neutral,Neutral
11/04/25,20:57,Nishita 🪰,Okkk,Neutral,Neutral,Neutral
11/04/25,20:57,Nishita 🪰,@916238330557 Vidith is saying he can't add us to grp,Neutral,Neutral,Neutral
11/04/25,20:57,Nishita 🪰,So @919663957450 ask Sir for the grp link,Neutral,Neutral,Neutral
11/04/25,20:57,rohxn 03,Ok,Positive,Neutral,Neutral
12/04/25,08:04,rohxn 03,@918799146002 Dont forget gum and ur laptop,Positive,Neutral,Neutral
12/04/25,08:40,Nishita 🪰,Ok,Positive,Neutral,Neutral
12/04/25,09:26,Wifey❤️,@918799146002 where are you,Neutral,Neutral,Neutral
12/04/25,10:14,Nishita 🪰,I came now to clg,Neutral,Neutral,Neutral
12/04/25,10:14,Nishita 🪰,Where are you ??,Neutral,Neutral,Neutral
12/04/25,10:14,Nishita 🪰,I am going class,Neutral,Neutral,Neutral
12/04/25,10:22,Wifey❤️,"Yes, for this lab I have only made a single report",Positive,Neutral,Neutral
12/04/25,10:22,Wifey❤️,Yes I have mentioned all the topics in a single report,Positive,Neutral,Neutral
12/04/25,10:22,Wifey❤️,Thera is only two main topic shap and lime,Neutral,Neutral,Neutral
12/04/25,10:22,Wifey❤️,ohh okay okay only this much is enough ryt,Positive,Neutral,Neutral
12/04/25,10:22,Wifey❤️,Yes,Positive,Neutral,Neutral
12/04/25,10:22,Wifey❤️,there is no need to do 6 records and all,Negative,Neutral,Neutral
12/04/25,10:22,Wifey❤️,I don't think so,Neutral,Neutral,Neutral
12/04/25,10:22,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,10:23,Wifey❤️,i asked Yashwant like for the lab 9 should we prepare  lab records for each file and he sent this,Positive,Neutral,Neutral
12/04/25,10:23,Wifey❤️,soo can i also do this,Neutral,Neutral,Neutral
12/04/25,10:24,Wifey❤️,or i should make lab records for each file,Neutral,Neutral,Neutral
12/04/25,10:25,Nishita 🪰,As you think but it mentions only about 2 things only not the other activities,Neutral,Neutral,Neutral
12/04/25,10:26,Nishita 🪰,We have done for text and something else also,Neutral,Neutral,Neutral
12/04/25,10:26,Wifey❤️,how u did records for each file u done??,Neutral,Neutral,Neutral
12/04/25,10:26,Nishita 🪰,Not yet still doing,Neutral,Neutral,Neutral
,,system,Yashwant had assigned some work so I was doing that,Neutral,Neutral,Neutral
12/04/25,10:26,Nishita 🪰,Where are you??,Neutral,Neutral,Neutral
12/04/25,10:26,Wifey❤️,lh4,Neutral,Neutral,Neutral
12/04/25,10:27,Wifey❤️,sorry LH3,Negative,Neutral,Neutral
12/04/25,10:27,Nishita 🪰,U need laptop ??,Neutral,Neutral,Neutral
12/04/25,10:27,Wifey❤️,illaa im doing but im confused how to do the record antahaa,Negative,Neutral,Neutral
12/04/25,10:28,Nishita 🪰,Like how we did for lab 4,Positive,Neutral,Neutral
12/04/25,10:29,Wifey❤️,ahh like part a .b. c d like taht till 6 files ryt,Positive,Neutral,Neutral
12/04/25,10:32,Nishita 🪰,Yess,Neutral,Neutral,Neutral
12/04/25,10:32,Nishita 🪰,When will you the game ??,Neutral,Neutral,Neutral
12/04/25,10:38,rohxn 03,When im in the game😏,Neutral,Neutral,Neutral
12/04/25,10:39,Nishita 🪰,Ayoo karma ve,Neutral,Neutral,Neutral
12/04/25,10:39,Nishita 🪰,I am asking when will you do antha ?,Neutral,Neutral,Neutral
12/04/25,11:45,rohxn 03,Lets seeeeee,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,null,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:21,Wifey❤️,<Media omitted>,Neutral,Neutral,Neutral
12/04/25,20:29,rohxn 03,"Minors work thumba ide, im thinking how can i come naale😭",Negative,Neutral,Neutral
12/04/25,20:29,Wifey❤️,It's okay,Positive,Neutral,Neutral
12/04/25,20:29,Wifey❤️,We will finish this soon,Neutral,Neutral,Neutral
12/04/25,20:46,rohxn 03,Whennnnnnn😭😭,Negative,Neutral,Neutral
12/04/25,21:54,Wifey❤️,Hey,Neutral,Neutral,Neutral
12/04/25,21:54,Wifey❤️,Tomorrow at what time we have to be there???,Neutral,Neutral,Neutral
12/04/25,21:55,Wifey❤️,Just txt I'm going to sleep now🙂,Positive,Neutral,Neutral
13/04/25,10:15,rohxn 03,ML Algorithm tasks:,Neutral,Neutral,Neutral
,,system,1. Remove plagiarism -@919663957450 have to do @918799146002 have to guide her,Neutral,Neutral,Neutral
,,system,2. @919663957450 Give me clarity regarding the lab work where we reached,Positive,Neutral,Neutral
,,system,NLP task:,Neutral,Neutral,Neutral
,,system,"1. Creating report - I will do the report, @918799146002  review it and tell me what and all should we include if any",Positive,Neutral,Neutral
,,system,2. Creating a project - I will do,Positive,Neutral,Neutral
,,system,ARVR tasks,Neutral,Neutral,Neutral
,,system,1. Should create UI-@918799146002 Help me to create a UI the rest everything ill take care,Positive,Neutral,Neutral
13/04/25,10:15,rohxn 03,"I hope I've included everything, if not pls do let me know",Positive,Neutral,Neutral
13/04/25,10:18,Nishita 🪰,For plagiarism we need to check with small se tools ?? Or any other ??,Neutral,Neutral,Neutral
13/04/25,10:19,rohxn 03,Small se tool u try,Neutral,Neutral,Neutral
,,system,I dont think it would be useful,Positive,Neutral,Neutral
,,system,Because we took everything from ai tool ryt,Neutral,Neutral,Neutral
13/04/25,10:19,rohxn 03,Small se helps to find from internet,Positive,Neutral,Neutral
13/04/25,10:19,rohxn 03,We will try,Neutral,Neutral,Neutral
13/04/25,10:20,Nishita 🪰,Then for the constitution we used that one ??,Neutral,Neutral,Neutral
13/04/25,10:20,rohxn 03,@919663957450 Put our research paper in both small se tool and zero gpt and take a ss analytics and sent in grp,Neutral,Neutral,Neutral
13/04/25,10:20,rohxn 03,Yeah,Positive,Neutral,Neutral
13/04/25,11:54,Wifey❤️,"lab record till 8 everything finished ,,  lab 9 and 10 is left that's it",Neutral,Neutral,Neutral
13/04/25,11:55,Wifey❤️,code file I will send u,Neutral,Neutral,Neutral
13/04/25,11:55,Wifey❤️,9 and 10,Neutral,Neutral,Neutral
